88,6276,-5148,-998,-464,-176,-130,294,302,325
10476,6276,-5148,-998,-464,-176,-130,309,310,334
17240,6292,-4142,-1614,-421,-15,-43,302,303,257
23912,6292,-4142,-1614,-421,-15,-43,307,300,357
30588,6292,-4142,-1614,-421,-15,-43,309,309,248
37236,6878,-4176,-1140,-87,-117,75,298,295,341
43824,6878,-4176,-1140,-87,-117,75,305,307,290
50404,6716,-4544,-1042,-14,-143,118,307,306,309
57068,6716,-4544,-1042,-14,-143,118,310,302,306
63732,6716,-4544,-1042,-14,-143,118,310,301,289
70400,5748,-4530,-890,-75,-166,156,290,301,291
76976,5748,-4530,-890,-75,-166,156,311,301,333
83560,5748,-4530,-890,-75,-166,156,302,310,283
90116,5876,-4694,-744,-24,-62,152,308,307,332
96616,5876,-4694,-744,-24,-62,152,310,299,275
103120,6402,-4654,-884,-51,127,118,299,298,301
109668,6402,-4654,-884,-51,127,118,306,301,288
116224,6402,-4654,-884,-51,127,118,305,309,345
122768,6864,-4426,-1440,-11,240,46,297,298,285
129320,6864,-4426,-1440,-11,240,46,314,303,290
135872,6864,-4426,-1440,-11,240,46,305,299,306
142424,6866,-4858,-1504,168,265,-36,304,305,371
149064,6866,-4858,-1504,168,265,-36,301,301,252
155700,6842,-5230,-908,171,137,-73,303,303,355
162252,6842,-5230,-908,171,137,-73,310,309,263
168812,6842,-5230,-908,171,137,-73,300,322,311
175372,6886,-5154,-978,-14,182,-74,300,307,304
181928,6886,-5154,-978,-14,182,-74,308,302,327
188488,6886,-5154,-978,-14,182,-74,302,293,259
195052,6950,-4980,-1128,-47,167,-33,299,308,301
201672,6950,-4980,-1128,-47,167,-33,302,302,317
208328,6846,-5124,-1142,-62,74,15,307,311,350
214808,6846,-5124,-1142,-62,74,15,309,295,239
221276,6846,-5124,-1142,-62,74,15,301,297,303
227732,6926,-5038,-930,-87,7,37,304,311,323
234040,6926,-5038,-930,-87,7,37,308,306,309
240344,6926,-5038,-930,-87,7,37,302,303,303
246656,6908,-4772,-974,-149,14,98,308,297,291
253120,6908,-4772,-974,-149,14,98,301,302,279
259588,6908,-4772,-974,-149,14,98,304,306,357
266056,6574,-4512,-1060,-129,-36,128,306,306,334
272784,6574,-4512,-1060,-129,-36,128,302,307,241
279508,6566,-4614,-1074,-85,44,111,303,296,309
286048,6566,-4614,-1074,-85,44,111,302,301,286
292620,6566,-4614,-1074,-85,44,111,306,304,340
299176,6366,-4614,-946,-25,123,0,306,304,304
305576,6366,-4614,-946,-25,123,0,300,304,288
311948,6366,-4614,-946,-25,123,0,306,295,306
318324,6544,-4558,-734,-34,155,-108,300,309,301
324968,6544,-4558,-734,-34,155,-108,306,301,318
331632,6794,-4608,-840,-47,279,-153,307,298,255
338284,6794,-4608,-840,-47,279,-153,301,304,289
344928,6794,-4608,-840,-47,279,-153,303,301,328
351564,7118,-4588,-1134,-47,286,-138,302,301,286
358312,7118,-4588,-1134,-47,286,-138,304,302,312
365040,7118,-4588,-1134,-47,286,-138,298,303,317
371764,7230,-4604,-1112,7,108,-65,299,301,230
378224,7230,-4604,-1112,7,108,-65,311,305,322
384688,6950,-4826,-890,10,-58,-47,305,301,322
391156,6950,-4826,-890,10,-58,-47,307,303,304
397608,6950,-4826,-890,10,-58,-47,305,295,289
404080,6542,-4956,-764,-43,-37,-67,305,311,302
410624,6542,-4956,-764,-43,-37,-67,312,306,313
417180,6542,-4956,-764,-43,-37,-67,303,305,301
423748,6444,-4522,-654,-100,45,-69,299,300,311
430308,6444,-4522,-654,-100,45,-69,307,303,303
436864,6444,-4522,-654,-100,45,-69,303,303,288
443428,6842,-4264,-1046,-121,159,-65,309,311,360
450148,6842,-4264,-1046,-121,159,-65,301,300,243
456868,7046,-4478,-1058,-2,100,-76,303,304,346
463420,7046,-4478,-1058,-2,100,-76,308,308,276
469976,7046,-4478,-1058,-2,100,-76,303,298,303
476536,6846,-4594,-854,21,-53,-21,302,313,342
483008,6846,-4594,-854,21,-53,-21,304,290,262
489480,6846,-4594,-854,21,-53,-21,303,308,320
495936,6484,-4426,-662,-25,-50,-11,313,302,307
502504,6484,-4426,-662,-25,-50,-11,299,301,319
509068,6614,-4272,-846,-21,88,-28,303,304,268
515540,6614,-4272,-846,-21,88,-28,306,301,274
522000,6614,-4272,-846,-21,88,-28,302,303,313
528472,6698,-4350,-974,91,155,-45,311,300,322
534936,6698,-4350,-974,91,155,-45,304,305,266
541416,6698,-4350,-974,91,155,-45,306,300,324
547880,6798,-4684,-874,115,108,-68,304,302,298
554432,6798,-4684,-874,115,108,-68,306,301,283
560996,6798,-4800,-734,115,108,-68,307,306,332
567552,6798,-4800,-734,52,65,-97,302,304,300
573936,6798,-4800,-734,52,65,-97,303,302,364
580320,6806,-4484,-916,22,134,-82,305,302,252
586772,6806,-4484,-916,22,134,-82,300,300,282
593224,6806,-4484,-916,22,134,-82,307,310,330
599696,6910,-4466,-910,72,122,-34,301,302,288
606168,6910,-4466,-910,72,122,-34,303,299,317
612632,6910,-4466,-910,72,122,-34,308,301,279
619112,7094,-4618,-978,59,43,-10,301,308,301
625504,7094,-4618,-978,59,43,-10,305,306,348
631888,7042,-4736,-768,59,43,-10,305,299,259
638280,7042,-4736,-768,31,-5,-35,304,304,286
644660,7042,-4736,-768,31,-5,-35,309,306,320
651040,6780,-4600,-786,-31,-27,-12,301,298,284
657588,6780,-4600,-786,-31,-27,-12,301,304,321
664148,6780,-4600,-786,-31,-27,-12,311,305,263
670696,6834,-4546,-880,-29,43,-23,303,301,271
677148,6834,-4546,-880,-29,43,-23,308,308,341
683616,6834,-4546,-880,-29,43,-23,303,303,293
690104,6934,-4636,-1006,-12,59,-47,303,302,314
696656,6934,-4636,-1006,-12,59,-47,307,308,293
703224,6868,-4516,-842,11,-11,-33,301,295,309
709684,6868,-4516,-842,11,-11,-33,306,310,299
716156,6868,-4516,-842,11,-11,-33,304,299,294
722636,6948,-4492,-816,-18,0,-45,304,305,329
729024,6948,-4492,-816,-18,0,-45,308,302,298
735420,6948,-4492,-816,-18,0,-45,305,303,279
741804,6966,-4458,-926,-50,46,-48,305,304,329
748272,6966,-4458,-926,-50,46,-48,305,303,274
754736,6966,-4458,-926,-50,46,-48,302,304,274
761216,6984,-4516,-966,11,4,-44,308,304,328
767520,6984,-4516,-966,11,4,-44,300,303,272
773812,6934,-4526,-748,70,-96,-9,300,304,323
780188,6934,-4526,-748,70,-96,-9,305,302,282
786568,6934,-4526,-748,70,-96,-9,307,296,288
792944,6634,-4436,-714,44,-89,-13,305,311,351
799416,6634,-4436,-714,44,-89,-13,303,300,258
805904,6634,-4436,-714,44,-89,-13,302,302,306
812360,6520,-4230,-752,37,-14,-28,307,301,325
818840,6520,-4230,-752,37,-14,-28,302,303,276
825300,6520,-4230,-752,37,-14,-28,304,305,344
831768,6484,-4384,-864,101,71,-109,308,305,270
838320,6484,-4384,-864,101,71,-109,303,297,303
844872,6814,-4772,-802,105,114,-171,305,307,322
851528,6814,-4772,-802,105,114,-171,303,299,261
858164,6814,-4772,-802,105,114,-171,305,309,334
864804,7048,-4562,-798,83,87,-120,304,300,289
871272,7048,-4562,-798,83,87,-120,300,302,304
877744,7048,-4562,-798,83,87,-120,306,307,325
884224,7120,-4446,-866,91,39,-118,305,298,273
890684,7120,-4446,-866,91,39,-118,305,301,295
897148,7170,-4530,-868,91,39,-118,307,304,324
903632,7170,-4530,-868,81,33,-104,305,304,275
910108,7170,-4530,-868,81,33,-104,305,306,321
916584,7006,-4686,-832,47,-42,-70,304,299,280
923052,7006,-4686,-832,47,-42,-70,302,310,351
929516,7006,-4686,-832,47,-42,-70,308,300,233
935980,6780,-4674,-680,28,-134,-44,300,298,312
942512,6780,-4674,-680,28,-134,-44,304,308,333
949064,6780,-4674,-680,28,-134,-44,302,305,303
955628,6758,-4388,-678,7,-76,-42,303,301,315
962012,6758,-4388,-678,7,-76,-42,305,305,267
968404,6864,-4226,-842,-13,-1,-56,300,300,324
974864,6864,-4226,-842,-13,-1,-56,302,307,336
981332,6864,-4226,-842,-13,-1,-56,310,308,260
987800,6780,-4388,-908,37,3,-87,302,297,302
994104,6780,-4388,-908,37,3,-87,306,311,333
1000400,6780,-4388,-908,37,3,-87,307,297,277
1006724,6790,-4368,-936,91,18,-72,303,301,323
1013132,6790,-4368,-936,91,18,-72,306,306,292
1019556,6790,-4368,-936,91,18,-72,302,300,287
1025984,6952,-4460,-1062,248,92,-21,303,305,303
1032560,6952,-4460,-1062,248,92,-21,307,302,341
1039168,7004,-4418,-840,428,128,11,304,300,271
1045688,7004,-4418,-840,428,128,11,305,306,286
1052184,7004,-4418,-840,428,128,11,302,301,307
1058680,6938,-4618,-458,293,5,-19,302,307,316
1065116,6938,-4618,-458,293,5,-19,307,301,278
1071540,6938,-4618,-458,293,5,-19,304,302,313
1077952,6680,-4610,-324,27,-31,-46,308,306,300
1084448,6680,-4610,-324,27,-31,-46,304,302,318
1090964,6680,-4610,-324,27,-31,-46,302,306,279
1097468,6926,-4362,-698,19,71,-123,307,304,305
1103972,6926,-4362,-698,19,71,-123,303,300,283
1110484,7252,-4488,-662,66,70,-157,306,309,323
1116984,7252,-4488,-662,66,70,-157,307,298,299
1123484,7252,-4488,-662,66,70,-157,304,303,311
1129992,7290,-4666,-662,-2,-30,-151,303,307,302
1136584,7290,-4666,-662,-2,-30,-151,302,301,264
1143160,7290,-4666,-662,-2,-30,-151,306,306,341
1149776,7206,-4372,-772,-82,-70,-105,304,302,283
1156472,7206,-4372,-772,-82,-70,-105,304,302,319
1163148,7084,-4204,-752,-19,-77,-90,309,303,302
1169724,7084,-4204,-752,-19,-77,-90,304,302,285
1176320,7084,-4204,-752,-19,-77,-90,305,309,331
1182904,7042,-4138,-608,6,-138,-104,308,301,296
1189488,7042,-4138,-608,6,-138,-104,303,302,297
1196072,7042,-4138,-608,6,-138,-104,306,302,261
1202676,6820,-4206,-704,-44,-63,-159,303,306,292
1209352,6820,-4206,-704,-44,-63,-159,306,305,347
1216012,6840,-4208,-700,-49,-13,-222,306,300,255
1222684,6840,-4208,-700,-49,-13,-222,303,304,316
1229360,6840,-4208,-700,-49,-13,-222,307,302,274
1236024,7106,-4216,-952,-55,35,-237,302,302,312
1242612,7106,-4216,-952,-55,35,-237,304,303,337
1249208,7106,-4216,-952,-55,35,-237,305,300,278
1255792,7278,-4134,-878,0,-9,-216,302,301,310
1262196,7278,-4134,-878,0,-9,-216,307,305,275
1268612,7220,-4162,-894,3,-49,-200,306,304,338
1275104,7220,-4162,-894,3,-49,-200,303,305,252
1281624,7220,-4162,-894,3,-49,-200,307,304,317
1288132,7074,-4262,-774,-22,-65,-207,302,298,296
