88,810,-8236,524,5,26,4,317,305,303
9640,810,-8236,524,5,26,4,301,303,303
15460,782,-8240,562,-1,14,3,295,303,309
21400,782,-8240,562,-1,14,3,315,304,300
27348,782,-8240,562,-1,14,3,300,303,304
33300,720,-8244,542,-12,7,1,300,304,308
39260,720,-8244,542,-12,7,1,311,304,301
45212,740,-8300,488,-12,7,1,296,303,306
51164,740,-8300,488,-16,9,-1,308,305,307
57192,740,-8300,488,-16,9,-1,307,303,302
63232,826,-8266,506,-8,11,-3,295,302,307
69260,826,-8266,506,-8,11,-3,316,306,303
75304,826,-8266,506,-8,11,-3,303,303,303
81340,832,-8280,510,4,2,1,294,303,310
87124,832,-8280,510,4,2,1,318,305,302
92896,832,-8280,510,4,2,1,301,302,302
98684,816,-8340,556,0,6,5,293,302,309
104448,816,-8340,556,0,6,5,317,304,303
110288,816,-8340,556,0,6,5,300,302,303
116132,764,-8312,520,0,6,5,297,303,308
121964,764,-8312,520,-5,0,7,313,304,301
127884,764,-8312,520,-5,0,7,297,302,305
133824,792,-8352,512,-5,0,7,304,304,306
139752,792,-8352,512,-13,-5,6,308,304,302
145856,792,-8352,512,-13,-5,6,294,303,307
151964,792,-8276,518,-16,-2,-2,312,306,305
158148,792,-8276,518,-16,-2,-2,303,302,302
164328,792,-8276,518,-16,-2,-2,292,302,309
170500,830,-8204,546,-13,-9,7,319,305,300
176596,830,-8204,546,-13,-9,7,299,302,305
182700,830,-8204,546,-13,-9,7,299,304,308
188796,800,-8308,540,-6,-13,-2,311,303,302
194980,800,-8308,540,-6,-13,-2,296,303,307
201148,800,-8308,540,-6,-13,-2,308,305,308
207328,744,-8302,530,-9,-9,-3,306,303,303
213436,744,-8302,530,-9,-9,-3,293,303,307
219540,744,-8302,530,-9,-9,-3,321,306,303
225636,752,-8310,536,-15,-5,-5,301,302,302
231828,752,-8310,536,-15,-5,-5,293,303,309
237996,752,-8310,536,-15,-5,-5,317,304,304
244176,764,-8304,506,-14,-11,-10,294,303,304
250524,764,-8304,506,-14,-11,-10,308,305,308
256872,764,-8304,506,-14,-11,-10,308,303,302
263224,706,-8206,582,-18,-14,7,292,301,308
269404,706,-8206,582,-18,-14,7,321,305,303
275576,694,-8230,574,-14,-14,15,300,302,305
281836,694,-8230,574,-14,-14,15,293,304,310
288096,694,-8230,574,-14,-14,15,316,303,302
294364,804,-8302,468,4,1,22,295,303,304
300280,804,-8302,468,4,1,22,303,304,308
306204,804,-8302,468,4,1,22,311,303,301
312120,692,-8308,482,6,3,26,293,303,306
318044,692,-8308,482,6,3,26,310,305,307
323972,692,-8308,482,6,3,26,307,302,300
329892,798,-8324,496,-13,-1,16,291,302,309
336056,798,-8324,496,-13,-1,16,321,306,304
342232,798,-8324,496,-13,-1,16,300,302,304
348412,710,-8264,516,-32,-9,10,292,304,310
354604,710,-8264,516,-32,-9,10,318,304,300
360796,710,-8264,516,-32,-9,10,296,302,304
366972,706,-8348,580,-17,-2,-1,303,305,306
373164,706,-8348,580,-17,-2,-1,309,302,302
379348,706,-8348,580,-17,-2,-1,292,302,308
385540,768,-8340,568,-32,11,-5,318,306,303
391720,768,-8340,568,-32,11,-5,301,303,304
397896,768,-8340,568,-32,11,-5,292,302,308
404084,800,-8228,518,-36,7,-14,320,304,297
410264,800,-8228,518,-36,7,-14,297,302,306
416436,778,-8208,506,-36,7,-14,302,304,312
422624,778,-8208,506,-37,7,-28,312,305,300
428808,778,-8208,506,-37,7,-28,292,303,306
434980,792,-8256,534,-22,-26,-24,313,305,304
441336,792,-8256,534,-22,-26,-24,303,302,304
447688,792,-8256,534,-22,-26,-24,290,303,308
454040,804,-8166,494,-6,-38,-19,319,304,301
460304,804,-8166,494,-6,-38,-19,297,301,306
466556,804,-8166,494,-6,-38,-19,302,305,305
472832,598,-8326,454,3,-52,-29,310,306,302
479016,598,-8326,454,3,-52,-29,293,304,312
485188,598,-8326,454,3,-52,-29,315,304,304
491360,488,-8188,478,55,-56,-14,303,300,298
497636,488,-8188,478,55,-56,-14,291,303,306
503892,488,-8188,478,55,-56,-14,320,309,302
510148,462,-8200,584,108,-32,-17,298,301,305
516508,462,-8200,584,108,-32,-17,303,300,308
522856,502,-8404,738,161,37,-61,310,305,302
529136,502,-8404,738,161,37,-61,293,306,309
535396,502,-8404,738,161,37,-61,316,304,303
541676,450,-8394,634,149,105,-65,301,302,303
548028,450,-8394,634,149,105,-65,293,301,310
554368,450,-8394,634,149,105,-65,318,304,301
560728,518,-8312,598,144,121,-1,295,299,305
566988,518,-8312,598,144,121,-1,302,306,304
573248,518,-8312,598,144,121,-1,310,307,303
579516,504,-8258,650,139,179,5,291,300,307
585696,504,-8258,650,139,179,5,319,300,301
591884,504,-8258,650,139,179,5,302,304,302
598060,658,-8274,682,151,232,-16,294,307,308
604404,658,-8274,682,151,232,-16,318,301,302
610756,854,-8296,778,151,232,-16,294,298,307
617108,854,-8296,778,157,250,-42,303,310,310
623468,854,-8296,778,157,250,-42,308,303,309
629828,946,-8358,838,83,248,-21,292,299,309
636072,946,-8358,838,83,248,-21,318,305,304
642340,946,-8358,838,83,248,-21,299,301,305
648608,984,-8242,640,-15,241,-14,298,304,315
654948,984,-8242,640,-15,241,-14,314,305,299
661304,984,-8242,640,-15,241,-14,301,300,299
667652,1010,-8204,500,34,215,-36,318,305,302
674036,1010,-8204,500,34,215,-36,299,300,295
680412,1010,-8204,500,34,215,-36,287,309,307
686796,858,-8312,600,52,236,-58,320,301,296
693048,858,-8312,600,52,236,-58,295,300,311
699304,838,-8270,752,52,236,-58,306,303,325
705572,838,-8270,752,21,239,-39,309,308,301
711828,838,-8270,752,21,239,-39,293,298,303
718080,916,-8230,760,-47,230,-68,309,304,296
724424,916,-8230,760,-47,230,-68,303,303,302
730776,916,-8230,760,-47,230,-68,294,303,309
737120,1084,-8218,568,-72,256,-81,318,302,304
743604,1084,-8218,568,-72,256,-81,297,304,306
750060,1084,-8218,568,-72,256,-81,308,301,302
756516,1120,-8402,694,-38,239,-63,306,303,297
762996,1120,-8402,694,-38,239,-63,297,303,308
769476,1120,-8402,694,-38,239,-63,318,304,303
775944,988,-8442,924,-28,260,-13,298,303,301
782292,988,-8442,924,-28,260,-13,295,306,310
788636,992,-8156,720,-118,242,-11,310,303,307
795068,992,-8156,720,-118,242,-11,294,297,305
801508,992,-8156,720,-118,242,-11,313,309,301
807940,1176,-7852,432,-121,171,9,303,305,308
814324,1176,-7852,432,-121,171,9,294,300,311
820712,1176,-7852,432,-121,171,9,315,301,296
827096,1060,-7920,622,7,215,23,298,305,307
833300,1060,-7920,622,7,215,23,305,308,317
839528,1060,-7920,622,7,215,23,309,301,297
845740,698,-8256,768,168,307,-112,294,304,310
852160,698,-8256,768,168,307,-112,318,302,295
858588,528,-8276,798,168,307,-112,302,303,307
865024,528,-8276,798,139,334,-190,295,305,310
871460,528,-8276,798,139,334,-190,312,304,301
877900,780,-8494,738,122,233,-194,295,302,302
884336,780,-8494,738,122,233,-194,312,311,312
890784,780,-8494,738,122,233,-194,304,302,304
897220,1310,-8566,602,44,155,-205,293,301,307
903680,1310,-8566,602,44,155,-205,315,304,294
910148,1310,-8566,602,44,155,-205,295,303,302
916612,1724,-8316,646,-8,55,-176,305,305,306
923008,1724,-8316,646,-8,55,-176,308,300,314
929400,1466,-8300,766,26,-36,-191,294,308,311
935868,1466,-8300,766,26,-36,-191,318,300,304
942332,1466,-8300,766,26,-36,-191,300,309,297
948788,1342,-8354,1008,23,-104,-235,300,302,307
955428,1342,-8354,1008,23,-104,-235,310,302,317
962072,1342,-8354,1008,23,-104,-235,294,304,300
968724,1284,-8244,756,-30,-135,-296,317,303,300
975368,1284,-8244,756,-30,-135,-296,300,303,304
982004,1234,-8388,752,-30,-135,-296,300,305,318
988632,1234,-8388,752,29,-199,-416,310,303,296
995180,1234,-8388,752,29,-199,-416,295,303,309
1001736,1534,-8296,820,96,-231,-554,317,309,315
1008336,1534,-8296,820,96,-231,-554,299,301,295
1014916,1534,-8296,820,96,-231,-554,297,302,319
1021508,1886,-8012,1120,90,-299,-653,311,303,269
1028188,1886,-8012,1120,90,-299,-653,295,301,317
1034860,1886,-8012,1120,90,-299,-653,315,305,299
1041528,2160,-8122,1138,1,-372,-783,303,303,271
1048108,2160,-8122,1138,1,-372,-783,296,305,327
1054696,2162,-7906,782,-71,-375,-888,311,302,263
1061368,2162,-7906,782,-71,-375,-888,294,304,323
1068032,2162,-7906,782,-71,-375,-888,313,305,305
1074712,1978,-7700,636,16,-419,-984,302,304,264
1081296,1978,-7700,636,16,-419,-984,296,303,363
1087864,1978,-7700,636,16,-419,-984,312,303,285
1094452,2214,-7862,968,114,-500,-1080,295,301,324
1101208,2214,-7862,968,114,-500,-1080,315,307,289
1107964,2406,-8290,1108,49,-445,-1221,301,304,383
1114732,2406,-8290,1108,49,-445,-1221,298,303,322
1121496,2406,-8290,1108,49,-445,-1221,309,304,271
1128244,2752,-8374,840,-69,-356,-1356,295,301,328
1135000,2752,-8374,840,-69,-356,-1356,315,302,340
1141768,2980,-7934,676,-116,-370,-1386,301,305,303
1148608,2980,-7934,676,-116,-370,-1386,300,306,304
1155452,2980,-7934,676,-116,-370,-1386,328,303,308
1162292,3352,-7710,798,-91,-446,-1415,296,304,309
1169044,3352,-7710,798,-91,-446,-1415,318,302,272
1175808,3352,-7710,798,-91,-446,-1415,301,300,266
1182560,3480,-7694,602,-66,-401,-1420,303,301,353
1189340,3480,-7694,602,-66,-401,-1420,308,299,311
1196092,3624,-7900,594,41,-438,-1424,296,300,270
1202760,3624,-7900,594,41,-438,-1424,314,303,337
1209432,3624,-7900,594,41,-438,-1424,300,305,271
1216104,3778,-8018,756,82,-601,-1342,305,303,346
1222780,3778,-8018,756,82,-601,-1342,309,301,284
1229444,3332,-7656,532,82,-601,-1342,296,302,329
1236112,3332,-7656,532,55,-529,-1300,311,302,291
1242784,3332,-7656,532,55,-529,-1300,299,306,311
1249452,3806,-7602,1062,-10,-710,-1348,307,304,311
1256304,3806,-7602,1062,-10,-710,-1348,307,303,272
1263160,3806,-7602,1062,-10,-710,-1348,297,306,319
1270020,3920,-7334,420,-294,-597,-1254,312,303,298
1276868,3920,-7334,420,-294,-597,-1254,299,308,315
1283716,4158,-7130,-182,-142,-397,-1239,307,305,308
1290652,4158,-7130,-182,-142,-397,-1239,304,303,291
1297580,4158,-7130,-182,-142,-397,-1239,298,304,293
1304508,4466,-7536,258,104,-462,-1229,309,304,327
1311264,4466,-7536,258,104,-462,-1229,299,301,318
1318020,4266,-7674,664,104,-462,-1229,311,301,336
1324780,4266,-7674,664,3,-609,-1190,298,298,230
1331348,4266,-7674,664,3,-609,-1190,300,307,356
1337920,4148,-7442,198,-202,-496,-1101,311,301,280
1344772,4148,-7442,198,-202,-496,-1101,298,304,305
1351620,4148,-7442,198,-202,-496,-1101,312,305,309
1358476,4532,-6778,-286,-28,-426,-1093,301,304,321
1365324,4532,-6778,-286,-28,-426,-1093,304,304,273
1372176,4562,-7074,504,134,-530,-1064,309,302,304
1378932,4562,-7074,504,134,-530,-1064,298,306,334
1385700,4562,-7074,504,134,-530,-1064,313,303,317
1392464,4506,-7052,230,-4,-394,-1038,301,302,238
1399144,4506,-7052,230,-4,-394,-1038,313,307,364
1405788,4506,-7052,230,-4,-394,-1038,312,299,268
1412460,4560,-6994,118,5,-337,-1008,285,304,315
1419028,4560,-6994,118,5,-337,-1008,312,303,343
1425624,4686,-6716,258,-63,-334,-952,302,297,253
1432296,4686,-6716,258,-63,-334,-952,303,309,339
1438972,4686,-6716,258,-63,-334,-952,309,303,325
1445648,4768,-6370,-50,-73,-282,-909,299,303,251
1452316,4768,-6370,-50,-73,-282,-909,311,303,309
1458972,4768,-6370,-50,-73,-282,-909,301,306,331
1465656,5236,-6432,-120,36,-261,-899,304,305,276
1472332,5236,-6432,-120,36,-261,-899,289,303,307
1479020,5258,-6598,-38,1,-307,-850,298,303,308
1485520,5258,-6598,-38,1,-307,-850,312,304,274
1492008,5258,-6598,-38,1,-307,-850,304,301,375
1498504,5408,-6320,-166,-62,-308,-768,302,303,245
1505252,5408,-6320,-166,-62,-308,-768,307,304,312
1511988,5408,-6320,-166,-62,-308,-768,299,302,310
