88,6868,-4584,-742,19,1,25,297,304,305
9892,6842,-4588,-678,-21,6,-2,309,303,300
16088,6842,-4588,-678,-21,6,-2,303,301,294
22336,6842,-4588,-678,-21,6,-2,304,305,314
28572,6816,-4500,-752,-33,11,-9,306,301,293
34908,6816,-4500,-752,-33,11,-9,301,302,304
41208,6816,-4500,-752,-33,11,-9,309,305,300
47532,6858,-4528,-832,-11,27,-6,303,304,305
53856,6858,-4528,-832,-11,27,-6,302,303,306
60184,6786,-4562,-758,11,37,-12,306,303,302
66512,6786,-4562,-758,11,37,-12,301,303,301
72856,6786,-4562,-758,11,37,-12,305,303,320
79180,6896,-4622,-728,-5,35,-20,305,302,300
85504,6896,-4622,-728,-5,35,-20,301,301,294
91820,6896,-4622,-728,-5,35,-20,310,305,302
98144,6936,-4480,-800,-44,12,-16,304,302,299
104556,6936,-4480,-800,-44,12,-16,301,304,316
111036,6936,-4480,-800,-44,12,-16,307,302,300
117512,6906,-4370,-792,-26,7,10,300,301,291
123800,6906,-4370,-792,-26,7,10,307,305,316
130100,6712,-4412,-760,-26,7,10,305,306,302
136404,6712,-4412,-760,-35,-8,37,302,300,307
142808,6712,-4412,-760,-35,-8,37,309,303,302
149200,6724,-4446,-834,-22,6,17,302,301,298
155508,6724,-4446,-834,-22,6,17,305,304,317
161832,6724,-4446,-834,-22,6,17,305,302,306
168132,6724,-4452,-822,-37,15,13,298,304,258
174516,6724,-4452,-822,-37,15,13,309,306,317
180900,6724,-4452,-822,-37,15,13,304,301,302
187288,6782,-4508,-850,-52,30,0,302,301,312
193588,6782,-4508,-850,-52,30,0,306,302,297
199892,6782,-4508,-850,-52,30,0,302,300,291
206188,6866,-4436,-796,-27,41,22,306,309,325
212572,6866,-4436,-796,-27,41,22,306,302,295
218964,6906,-4488,-720,-14,48,18,302,303,295
225356,6906,-4488,-720,-14,48,18,306,302,319
231748,6906,-4488,-720,-14,48,18,305,302,270
238132,6942,-4582,-838,-32,31,16,303,305,315
244516,6942,-4582,-838,-32,31,16,307,302,304
250900,6942,-4582,-838,-32,31,16,301,301,321
257284,6944,-4610,-810,-32,-1,22,308,304,304
263676,6944,-4610,-810,-32,-1,22,306,301,300
270064,6944,-4610,-810,-32,-1,22,303,305,312
276460,6852,-4582,-800,-35,13,14,308,305,311
282836,6852,-4582,-800,-35,13,14,302,302,268
289220,6756,-4524,-792,-35,13,14,301,304,328
295596,6756,-4524,-792,-7,20,29,306,302,298
301900,6756,-4524,-792,-7,20,29,301,304,324
308212,6838,-4546,-826,-3,16,28,309,303,275
314512,6838,-4546,-826,-3,16,28,303,302,302
320804,6838,-4546,-826,-3,16,28,302,304,314
327100,6830,-4512,-732,-6,11,22,305,302,305
333400,6830,-4512,-732,-6,11,22,301,302,284
339696,6830,-4512,-732,-6,11,22,306,305,320
345988,6900,-4566,-692,-19,-2,-2,306,301,278
352392,6900,-4566,-692,-19,-2,-2,298,303,326
358768,6900,-4566,-692,-19,-2,-2,305,304,300
365156,6846,-4504,-850,-18,-16,2,302,301,301
371532,6846,-4504,-850,-18,-16,2,303,306,331
377928,6772,-4466,-836,-18,-16,2,306,301,298
384316,6772,-4466,-836,15,-63,7,300,302,292
390612,6772,-4466,-836,15,-63,7,304,305,328
396900,6766,-4588,-766,-20,-103,22,307,301,290
403460,6766,-4588,-766,-20,-103,22,302,304,315
410020,6766,-4588,-766,-20,-103,22,308,302,297
416592,6696,-4698,-664,-67,-148,41,300,303,292
423148,6696,-4698,-664,-67,-148,41,308,304,317
429704,6696,-4698,-664,-67,-148,41,303,302,301
436276,6710,-4568,-1010,-159,-133,85,248,304,305
442972,6710,-4568,-1010,-159,-133,85,308,306,320
449692,6340,-4358,-1030,-92,-80,144,300,300,272
456332,6340,-4358,-1030,-92,-80,144,306,303,317
462984,6340,-4358,-1030,-92,-80,144,303,301,302
469624,6302,-4482,-752,-5,-107,182,300,304,307
476188,6302,-4482,-752,-5,-107,182,307,305,306
482748,6302,-4482,-752,-5,-107,182,302,302,299
489292,6204,-4602,-890,-21,-27,250,306,303,321
495836,6204,-4602,-890,-21,-27,250,303,302,290
502408,6040,-4690,-978,-88,91,300,299,306,323
508876,6040,-4690,-978,-88,91,300,308,304,277
515352,6040,-4690,-978,-88,91,300,306,301,290
521812,6082,-4784,-864,-144,130,311,299,303,347
528452,6082,-4784,-864,-144,130,311,307,303,287
535088,6082,-4784,-864,-144,130,311,303,302,295
541732,6198,-4808,-812,-208,220,323,309,300,295
548364,6198,-4808,-812,-208,220,323,302,305,302
555004,5998,-4642,-864,-157,304,359,303,303,301
561660,5998,-4642,-864,-157,304,359,306,302,297
