88,6902,-4476,-924,-28,-13,9,300,302,295
10056,6824,-4440,-868,8,-20,11,307,306,335
16320,6824,-4440,-868,8,-20,11,305,302,290
22560,6716,-4632,-824,8,-20,11,301,302,311
28780,6716,-4632,-824,14,13,1,309,304,292
34928,6716,-4632,-824,14,13,1,301,303,281
41060,6792,-4606,-790,-16,20,-9,304,304,322
47376,6792,-4606,-790,-16,20,-9,307,303,280
53688,6792,-4606,-790,-16,20,-9,302,302,294
60008,6804,-4562,-852,-9,27,-8,304,303,333
66248,6804,-4562,-852,-9,27,-8,304,303,272
72492,6804,-4562,-852,-9,27,-8,302,304,315
78736,6892,-4516,-872,-8,17,3,309,303,307
84900,6892,-4516,-872,-8,17,3,302,302,280
91068,6892,-4516,-872,-8,17,3,304,304,306
97216,6884,-4484,-864,0,-4,8,305,302,287
103280,6884,-4484,-864,0,-4,8,301,303,286
109408,6884,-4484,-864,0,-4,8,305,306,334
115528,6790,-4552,-774,-7,-11,4,305,302,285
121848,6790,-4552,-774,-7,-11,4,301,300,293
128152,6790,-4552,-774,-7,-11,4,309,305,306
134464,6850,-4698,-872,-32,0,9,303,301,293
140700,6850,-4698,-872,-32,0,9,303,303,303
146908,6800,-4530,-868,-38,-3,10,308,303,284
153300,6800,-4530,-868,-38,-3,10,300,302,291
159676,6800,-4530,-868,-38,-3,10,307,306,332
166064,6814,-4554,-836,5,-9,10,304,302,278
172276,6814,-4554,-836,5,-9,10,302,304,305
178496,6814,-4554,-836,5,-9,10,310,303,278
184720,6848,-4554,-868,-21,2,7,303,302,296
190920,6848,-4554,-868,-21,2,7,303,305,316
197124,6848,-4554,-868,-21,2,7,305,303,283
203336,6778,-4542,-850,-6,-16,-4,301,301,285
209708,6778,-4542,-850,-6,-16,-4,308,307,329
216104,6778,-4542,-850,-6,-16,-4,304,300,299
222484,6840,-4628,-882,-6,-25,-4,303,306,304
228872,6840,-4628,-882,-6,-25,-4,308,297,287
235248,7112,-4514,-786,4,-106,13,300,309,286
241632,7112,-4514,-786,4,-106,13,304,304,343
248016,7112,-4514,-786,4,-106,13,306,299,281
254400,7226,-4400,-812,-18,-198,23,301,305,293
260952,7226,-4400,-812,-18,-198,23,309,299,319
267504,7226,-4400,-812,-18,-198,23,305,305,281
274064,7278,-4396,-920,-1,-230,22,302,306,351
280532,7278,-4396,-920,-1,-230,22,305,302,266
287016,7278,-4396,-920,-1,-230,22,303,295,269
293476,6882,-4546,-1152,-79,-192,23,310,318,336
300120,6882,-4546,-1152,-79,-192,23,307,289,284
306768,6622,-4656,-1050,-91,-306,1,299,304,300
313324,6622,-4656,-1050,-91,-306,1,309,307,297
319872,6622,-4656,-1050,-91,-306,1,302,307,288
326412,6262,-4640,-888,-140,-302,-49,307,310,324
333144,6262,-4640,-888,-140,-302,-49,307,297,286
339872,6262,-4640,-888,-140,-302,-49,304,306,328
346584,6362,-4768,-1064,-193,-49,-248,302,313,289
353400,6362,-4768,-1064,-193,-49,-248,304,299,292
360200,6928,-4320,-1426,-237,87,-234,309,299,276
366924,6928,-4320,-1426,-237,87,-234,302,306,312
373656,6928,-4320,-1426,-237,87,-234,304,322,332
380380,7480,-4096,-1142,-123,-65,-111,307,298,222
387184,7480,-4096,-1142,-123,-65,-111,302,300,321
393976,7430,-4220,-1200,-123,-65,-111,312,310,332
400792,7430,-4220,-1200,-188,-236,56,304,288,250
407520,7430,-4220,-1200,-188,-236,56,301,309,365
414228,6414,-4282,-1222,-172,-353,135,301,304,268
421032,6414,-4282,-1222,-172,-353,135,303,293,303
427832,6414,-4282,-1222,-172,-353,135,305,308,301
434636,5834,-4670,-1214,-53,-269,95,303,306,285
441288,5834,-4670,-1214,-53,-269,95,307,299,334
447920,5866,-4620,-1014,-67,-50,50,305,303,290
454492,5866,-4620,-1014,-67,-50,50,302,303,340
461044,5866,-4620,-1014,-67,-50,50,309,303,237
467596,6084,-4048,-1302,-70,105,49,303,297,313
474136,6084,-4048,-1302,-70,105,49,305,306,317
480688,6084,-4048,-1302,-70,105,49,309,299,315
487244,6648,-4328,-1366,32,221,-42,299,311,257
493804,6648,-4328,-1366,32,221,-42,306,302,310
500364,7066,-4638,-1416,100,265,-73,296,297,310
507000,7066,-4638,-1416,100,265,-73,307,306,324
513644,7066,-4638,-1416,100,265,-73,306,301,279
520284,7336,-5004,-1384,83,181,-103,299,291,261
526924,7336,-5004,-1384,83,181,-103,309,309,320
533556,7336,-5004,-1384,83,181,-103,305,303,315
540196,7124,-4942,-1374,15,75,-33,303,298,280
546656,7124,-4942,-1374,15,75,-33,308,309,300
553124,7194,-4900,-1162,15,75,-33,302,300,260
559592,7194,-4900,-1162,12,-54,37,305,303,374
566048,7194,-4900,-1162,12,-54,37,305,299,240
572524,7082,-4836,-1266,-75,-66,24,300,306,342
579056,7082,-4836,-1266,-75,-66,24,306,303,271
585612,7082,-4836,-1266,-75,-66,24,301,296,329
592164,6766,-4674,-1294,-81,-72,4,303,317,260
598636,6766,-4674,-1294,-81,-72,4,306,295,323
605108,6766,-4674,-1294,-81,-72,4,302,291,269
