088,348,-8342,-50,-3,29,31,304,306,314
9808,348,-8342,-50,-3,29,31,316,304,300
15796,224,-8292,54,3,5,34,284,300,301
21568,224,-8292,54,3,5,34,312,306,316
27336,224,-8292,54,3,5,34,313,301,298
33116,148,-8350,48,-2,23,13,284,303,304
39056,148,-8350,48,-2,23,13,324,307,313
45016,148,-8350,48,-2,23,13,305,302,298
50960,218,-8418,34,-3,36,7,283,303,305
56816,218,-8418,34,-3,36,7,332,304,306
62676,218,-8418,34,-3,36,7,297,301,301
68544,224,-8362,14,9,39,-15,284,304,311
74496,224,-8362,14,9,39,-15,328,303,300
80440,224,-8362,14,9,39,-15,295,302,300
86380,140,-8404,50,7,47,-18,296,305,314
92320,140,-8404,50,7,47,-18,320,302,299
98280,140,-8404,50,7,47,-18,289,303,299
104212,218,-8330,-20,8,39,-14,309,307,314
110308,218,-8330,-20,8,39,-14,313,301,300
116392,254,-8338,58,8,39,-14,284,302,301
122400,254,-8338,58,-10,27,-14,326,306,309
128576,254,-8338,58,-10,27,-14,302,302,301
134768,254,-8266,12,-9,21,-14,284,304,311
140868,254,-8266,12,-9,21,-14,327,303,296
146968,254,-8266,12,-9,21,-14,293,302,301
153052,230,-8310,30,-16,13,-14,299,305,314
159224,230,-8310,30,-16,13,-14,316,302,300
165400,230,-8310,30,-16,13,-14,285,300,302
171568,268,-8330,52,4,13,-10,315,308,315
177572,268,-8330,52,4,13,-10,308,301,301
183580,268,-8330,52,4,13,-10,285,303,304
189584,220,-8338,114,-8,17,-12,330,307,303
195768,220,-8338,114,-8,17,-12,298,300,300
201956,220,-8338,114,-8,17,-12,286,305,310
208128,294,-8224,-58,1,27,-12,324,302,301
214228,294,-8224,-58,1,27,-12,290,302,301
220320,294,-8224,-58,1,27,-12,305,305,311
226428,240,-8196,42,-12,29,-6,315,302,300
232524,240,-8196,42,-12,29,-6,285,302,302
238616,240,-8196,42,-12,29,-6,319,307,310
244712,268,-8156,16,8,32,-7,307,300,299
250632,268,-8156,16,8,32,-7,285,303,306
256544,268,-8156,16,8,32,-7,331,306,307
262468,334,-8276,64,22,29,-7,298,303,298
268480,334,-8276,64,22,29,-7,285,302,310
274476,334,-8276,64,22,29,-7,328,303,297
280488,390,-8282,-20,25,34,-3,294,302,301
286580,390,-8282,-20,25,34,-3,298,306,310
292688,390,-8282,-20,25,34,-3,316,302,299
298792,424,-8380,52,25,14,-3,287,301,303
304804,424,-8380,52,25,14,-3,314,307,315
310808,488,-8506,170,25,14,-3,309,301,297
316896,488,-8506,170,28,-10,-14,285,303,305
323156,488,-8506,170,28,-10,-14,332,305,302
329408,544,-8560,38,-4,-26,-15,296,301,299
335592,544,-8560,38,-4,-26,-15,288,305,313
341776,544,-8560,38,-4,-26,-15,321,302,299
347952,412,-8338,12,-21,-68,-1,289,302,301
354144,412,-8338,12,-21,-68,-1,311,306,311
360320,412,-8338,12,-21,-68,-1,314,301,300
366512,260,-8334,146,-28,-85,-7,284,302,302
372768,260,-8334,146,-28,-85,-7,333,304,305
379036,260,-8334,146,-28,-85,-7,298,301,300
385288,198,-8314,110,-34,-38,-16,288,305,311
391648,198,-8314,110,-34,-38,-16,321,302,299
397992,198,-8314,110,-34,-38,-16,288,301,303
404336,152,-8270,68,-15,-4,-16,313,305,314
410520,152,-8270,68,-15,-4,-16,311,302,299
416696,152,-8270,68,-15,-4,-16,284,304,303
422860,148,-8260,36,6,23,-20,329,305,308
428880,148,-8260,36,6,23,-20,300,299,296
434880,210,-8300,118,9,49,-21,284,305,307
440956,210,-8300,118,9,49,-21,328,303,299
447048,210,-8300,118,9,49,-21,294,302,301
453140,338,-8342,74,0,57,-17,297,306,313
459136,338,-8342,74,0,57,-17,318,302,299
465144,338,-8342,74,0,57,-17,286,301,304
471144,388,-8344,12,-1,48,6,311,305,314
477072,388,-8344,12,-1,48,6,313,302,300
482984,388,-8344,12,-1,48,6,285,303,302
488908,424,-8290,-2,1,28,24,320,306,310
494832,424,-8290,-2,1,28,24,305,301,300
500756,424,-8290,-2,1,28,24,284,303,307
506672,392,-8358,116,-6,5,34,332,303,303
512688,392,-8358,116,-6,5,34,298,301,300
518700,392,-8358,116,-6,5,34,285,304,309
524696,336,-8286,78,-10,-3,34,325,302,301
530792,336,-8286,78,-10,-3,34,292,302,304
536888,336,-8286,78,-10,-3,34,305,306,312
542980,286,-8298,46,0,-2,25,315,302,300
548896,286,-8298,46,0,-2,25,286,300,300
554812,286,-8298,46,0,-2,25,313,306,311
560740,254,-8264,70,7,6,12,313,302,298
566576,254,-8264,70,7,6,12,284,303,303
572400,254,-8264,70,7,6,12,324,308,310
578232,262,-8276,100,8,6,4,306,302,301
584068,262,-8276,100,8,6,4,284,303,305
589900,262,-8276,100,8,6,4,332,304,307
595752,244,-8340,72,-3,14,0,299,302,298
601672,244,-8340,72,-3,14,0,284,304,308
607576,244,-8340,72,-3,14,0,330,303,303
613500,216,-8368,62,-14,10,-1,295,301,303
619584,216,-8368,62,-14,10,-1,296,305,313
625664,216,-8368,62,-14,10,-1,318,303,298
631764,160,-8376,56,-16,8,-6,288,301,302
637772,160,-8376,56,-16,8,-6,312,305,313
643776,160,-8376,56,-16,8,-6,313,302,301
649784,272,-8266,84,-26,7,-5,284,302,304
655784,272,-8266,84,-26,7,-5,326,307,310
661784,272,-8266,84,-26,7,-5,304,301,298
667792,360,-8296,64,-24,-2,-4,283,303,307
673888,360,-8296,64,-24,-2,-4,330,304,301
679988,360,-8296,64,-24,-2,-4,295,300,301
